index,author,title,description,url,urlToImage,publishedAt,content,source_name,source_id
0,Chris Pandolfo,Donald Trump Jr ally Sergio Gor offered top White House personnel job: report,"Sergio Gor, an associate of Donald Trump Jr., reportedly is President-elect Trump's choice to head up the Presidential Personnel Office.",https://www.foxnews.com/politics/donald-trump-jr-ally-offered-top-white-house-personnel-job,https://static.foxnews.com/foxnews.com/content/uploads/2024/11/sergio-gor.jpg,2024-11-14T19:44:23Z,"One of Donald Trump Jr.'s allies and business partners has reportedly been offered a key position in his father's second term in the White House.
Sergio Gor is expected to lead the Presidential Pers… [+2389 chars]",Fox News,fox-news
1,"Simon Kent, Simon Kent",London Mayor Sadiq Khan Accuses Donald Trump of Personally Attacking Him,"Far-left Mayor of London Sadiq Khan has accused Donald Trump of personally attacking him because of his “ethnicity” and Muslim faith, in comments likely to reignite the Labour politician's long-running and very public antipathy towards the U.S. president-elec…",https://www.breitbart.com/europe/2024/11/14/london-mayor-sadiq-khan-accuses-donald-trump-of-personally-attacking-him/,https://media.breitbart.com/media/2024/11/khan-trump-640x335.jpg,2024-11-14T12:32:56Z,"Far-left Mayor of London Sadiq Khan has accused Donald Trump of personally attacking him because of his ethnicity and Muslim faith, in comments likely to reignite the Labour politician’s long-running… [+2913 chars]",Breitbart News,breitbart-news
2,"Hannah Knudsen, Hannah Knudsen",Donald Trump Makes White House Senior Staff Announcements: 'Best in Class',"President-elect Donald Trump announced members of his White House senior staff on Wednesday.
The post Donald Trump Makes White House Senior Staff Announcements: ‘Best in Class’ appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/13/donald-trump-makes-white-house-senior-staff-announcements-best-class/,https://media.breitbart.com/media/2024/11/Donald-Trump-phone-Air-Force-One-flickr-640x335.jpg,2024-11-13T19:15:56Z,"President-elect Donald Trump announced on Wednesday members of his White House senior staff for his upcoming administration.
According to the formal press release, Trump chose these top advisers fro… [+1905 chars]",Breitbart News,breitbart-news
3,"Nick Gilbertson, Nick Gilbertson",Donald Trump Meets with House Republicans on Capitol Hill as President-Elect: 'Isn't It Nice to Win?',"President-elect Donald Trump met with House Republicans on Capitol Hill Wednesday morning to start a busy day in D.C.
The post Donald Trump Meets with House Republicans on Capitol Hill as President-Elect: ‘Isn’t It Nice to Win?’ appeared first on Breitbart.",https://www.breitbart.com/2024-election/2024/11/13/donald-trump-meets-house-republicans-capitol-hill-as-president-elect-isnt-it-nice-win/,https://media.breitbart.com/media/2024/11/Donald-Trump-4-640x335.jpg,2024-11-13T17:23:37Z,"WASHINGTON, DCPresident-elect Donald Trump met with House Republicans on Capitol Hill Wednesday morning to start a busy day in D.C.
The meeting came ahead of Trump’s visit with President Joe Biden a… [+1633 chars]",Breitbart News,breitbart-news
4,"Wendell Husebo, Wendell Husebo","Joe Biden Welcomes Donald Trump Back to White House, Congratulates Him on Victory","President Joe Biden welcomed President-elect Donald Trump back to the White House on Wednesday and congratulated him on his landslide victory. 
The post Joe Biden Welcomes Donald Trump Back to White House, Congratulates Him on Victory appeared first on Breitb…",https://www.breitbart.com/2024-election/2024/11/13/joe-biden-welcomes-donald-trump-back-to-white-house-congratulates-him-on-victory/,https://media.breitbart.com/media/2024/11/white-house-meeting-begins.jpg,2024-11-13T17:09:10Z,"President Joe Biden welcomed President-Elect Donald Trump back to the White House on Wednesday and congratulated him on his landslide victory.
Trump’s historic appearance at the White House was his … [+1130 chars]",Breitbart News,breitbart-news
5,Fox News Staff,"Fox News AI Newsletter: AI developers discover 'Donald Trump neuron', expert says",Stay up to date on the latest AI technology advancements and learn about the challenges and opportunities AI presents now and for the future.,https://www.foxnews.com/tech/ai-developers-discover-donald-trump-neuron-expert-says,https://static.foxnews.com/foxnews.com/content/uploads/2024/11/artificial-intelligence-trump-2.jpg,2024-11-13T16:56:33Z,"Welcome to Fox News Artificial Intelligence newsletter with the latest AI technology advancements.
IN TODAYS NEWSLETTER:
- AI developers discover 'Donald Trump neuron', expert says
- Petition call… [+1662 chars]",Fox News,fox-news
6,Jordan Rubin,Jack Smith plans to step down before Donald Trump takes office,"Trump has said he would fire the special counsel within ""two seconds."" The Republican's presidential victory means his federal criminal cases will vanish.",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/jack-smith-step-down-trump-election-rcna179930,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-03/240314-Jack-Smith-ch-0906-478fdc.jpg",2024-11-13T13:02:37Z,"Special counsel Jack Smith and his team plan to resign before President-elect Donald Trump takes office, NBC News reported, citing a source familiar with the matter.
The New York Times, citing peopl… [+2209 chars]",MSNBC,msnbc
7,Simon Samano,Will Donald Trump attend UFC 309? Fighters expect President-elect to be there,"It's become a sort of tradition for Donald Trump to attend the biggest of UFC events, but will that be the case for UFC 309?",https://mmajunkie.usatoday.com/2024/11/donald-trump-ufc-309-attendance,https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2021/07/donald-trump-ufc-264-1.jpg?w=1024&h=576&crop=1,2024-11-13T12:00:55Z,"It’s become a sort of tradition for Donald Trump to attend the biggest of UFC events. Will that be the case for UFC 309?
Combat sports events don’t get much bigger than when they take place at Madis… [+2811 chars]",USA Today,usa-today
8,John Herrman,Will Donald Trump Save TikTok?,"Donald Trump has had a self-serving change of heart about TikTok, and the app’s best chance of survival is now the man who once tried to ban it.",http://nymag.com/intelligencer/article/tiktoks-survival-depends-donald-trump.html,https://pyxis.nymag.com/v1/imgs/3bb/92b/3e092f0122f3a6791d83756baa09bbc7ef-tiktok-capitol.1x.rsocial.w1200.jpg,2024-11-13T11:00:51Z,"Donald Trump has made plenty of promises and threats about what might happen when he returns to office in January, most of which are continuations  and intensifications of the policies he pursued las… [+8716 chars]",New York Magazine,new-york-magazine
9,MSNBC,Lawrence: Elon Musk suffered a humiliating demotion by Donald Trump,"MSNBC’s Lawrence O’Donnell explains why Elon Musk will be the first person kicked out of the Trump administration when the position Musk and his Trump assigned partner, Vivek Ramaswamy, were given does not exist and will end in 18 months. The rest of Donald T…",https://www.msnbc.com/the-last-word/watch/lawrence-elon-musk-suffered-a-humiliating-demotion-by-donald-trump-224293957814,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/mpx/2704722219/2024_11/LOD_A2_241112-lyv29s.jpg",2024-11-13T04:03:30Z,"MSNBCs Lawrence ODonnell explains why Elon Musk will be the first person kicked out of the Trump administration when the position Musk and his Trump assigned partner, Vivek Ramaswamy, were given does… [+191 chars]",MSNBC,msnbc
10,"Elizabeth Weibel, Elizabeth Weibel","Donald Trump Selects Elon Musk, Vivek Ramaswamy to 'Lead the Department of Government Efficiency'","President-elect Donald Trump announced he has picked Tesla CEO and X owner Elon Musk and entrepreneur and former Republican presidential candidate Vivek Ramaswamy to ""lead the Department of Government Efficiency.""
The post Donald Trump Selects Elon Musk, Vive…",https://www.breitbart.com/politics/2024/11/12/trump-picks-elon-musk-vivek-ramaswamy-lead-department-government-efficiency/,https://media.breitbart.com/media/2024/11/elon-musk-vivek-ramaswamy-split-2024-getty-640x335.jpg,2024-11-13T01:44:00Z,President-elect Donald Trump announced he has picked Tesla CEO and X owner Elon Musk and entrepreneur and former Republican presidential candidate Vivek Ramaswamy to “lead the Department of Governmen… [+2651 chars],Breitbart News,breitbart-news
11,"Elizabeth Weibel, Elizabeth Weibel",President-Elect Donald Trump Picks William McGinley to Serve as White House Counsel,"President-elect Donald Trump revealed on Tuesday evening that he had chosen William McGinley to serve as his White House Counsel.
The post President-Elect Donald Trump Picks William McGinley to Serve as White House Counsel appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/12/president-elect-donald-trump-picks-william-mcginley-to-serve-as-white-house-counsel/,https://media.breitbart.com/media/2024/11/Donald-Trump-Oval-Office-640x335.jpeg,2024-11-13T01:35:16Z,"President-elect Donald Trump revealed on Tuesday evening that he had chosen William McGinley to serve as his White House Counsel.
In a press release from the Trump-Vance transition team, Trump annou… [+1483 chars]",Breitbart News,breitbart-news
12,"Kristina Wong, Kristina Wong",President-Elect Donald Trump Names Former Rep. John Ratcliffe as CIA Director,"President-elect Donald Trump on Wednesday announced that former Rep. John Ratcliffe (R-TX) will serve as his director of the Central Intelligence Agency (CIA).
The post President-Elect Donald Trump Names Former Rep. John Ratcliffe as CIA Director appeared fir…",https://www.breitbart.com/politics/2024/11/12/president-elect-donald-trump-names-former-rep-john-ratcliffe-as-cia-director/,https://media.breitbart.com/media/2024/11/John-Ratcliff-640x335.jpeg,2024-11-13T01:22:03Z,"President-elect Donald Trump on Wednesday announced that former Rep. John Ratcliffe (R-TX) will serve as his director of the Central Intelligence Agency (CIA).
Trump said in a statement:
From expos… [+1028 chars]",Breitbart News,breitbart-news
13,"Elizabeth Weibel, Elizabeth Weibel",President-Elect Donald Trump Picks Businessman Steven Witkoff to Be Special Envoy to Middle East,"President-elect Donald Trump announced that he has picked businessman and real estate investor Steven Witkoff to serve as Special Envoy to the Middle East.
The post President-Elect Donald Trump Picks Businessman Steven Witkoff to Be Special Envoy to Middle Ea…",https://www.breitbart.com/politics/2024/11/12/president-elect-donald-trump-picks-businessman-steven-witkoff-special-envoy-middle-east/,https://media.breitbart.com/media/2024/11/GettyImages-2162601019-640x335.jpg,2024-11-13T01:02:08Z,"President-elect Donald Trump announced that he has picked businessman and real estate investor Steven Witkoff to serve as Special Envoy to the Middle East.
In a press release from the Trump-Vance tr… [+1226 chars]",Breitbart News,breitbart-news
14,"Nick Gilbertson, Nick Gilbertson",Report: Donald Trump to Address House Republicans in D.C. on Wednesday,"President-elect Donald Trump is reportedly set to address the House Republican Conference on Wednesday at the U.S. Capitol. 
The post Report: Donald Trump to Address House Republicans in D.C. on Wednesday appeared first on Breitbart.",https://www.breitbart.com/2024-election/2024/11/12/report-donald-trump-to-address-house-republicans-d-c-wednesday/,https://media.breitbart.com/media/2024/11/Donald-Trump-3-640x335.jpg,2024-11-12T20:29:16Z,"President-elect Donald Trump is reportedly set to address the House Republican Conference on Wednesday at the United States Capitol.
Punchbowl News founder Jake Sherman reported on the forthcoming m… [+1654 chars]",Breitbart News,breitbart-news
15,"Warner Todd Huston, Warner Todd Huston",ESPN's Ryan Clark Tells Fans He Refuses to Respect 'Bigot' Donald Trump,"ESPN football analyst and ex-NFL player Ryan Clark took to his X account to insist that he'll never respect ""bigot"" Donald Trump.
The post ESPN’s Ryan Clark Tells Fans He Refuses to Respect ‘Bigot’ Donald Trump appeared first on Breitbart.",https://www.breitbart.com/sports/2024/11/12/espns-ryan-clark-tells-fans-he-refuses-to-respect-bigot-donald-trump/,https://media.breitbart.com/media/2024/11/Thearon-W.-Henderson_Getty-Images-5-640x335.jpg,2024-11-12T20:29:06Z,"ESPN football analyst and former Pittsburgh Steelers safety Ryan Clark took to his X account to insist that he’ll never respect “bigot” Donald Trump and that the U.S.A. is “divisive.”
In his accompa… [+3108 chars]",Breitbart News,breitbart-news
16,"Frances Martel, Frances Martel",South Korean President Taking Golf Lessons to Play with Donald Trump,"The office of the president of South Korea, Yoon Suk-yeol, confirmed to reporters on Monday that Yoon has begun practicing his golf game.
The post South Korean President Taking Golf Lessons to Play with Donald Trump appeared first on Breitbart.",https://www.breitbart.com/asia/2024/11/12/south-korean-president-taking-golf-lessons-play-donald-trump/,https://media.breitbart.com/media/2024/11/Donald-Trump-and-Shinzo-Abe-golfing-640x335.jpg,2024-11-12T17:44:51Z,"The office of the president of South Korea, Yoon Suk-yeol, confirmed to reporters on Monday that Yoon has begun practicing his golf game in anticipation of potentially playing with American President… [+5470 chars]",Breitbart News,breitbart-news
17,"Kristina Wong, Kristina Wong",Report: President-Elect Donald Trump Considering Marco Rubio as Secretary of State,"President-elect Donald Trump is considering tapping Sen. Marco Rubio (R-FL) as secretary of state, according to the New York Times.
The post Report: President-Elect Donald Trump Considering Marco Rubio as Secretary of State appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/12/report-president-elect-donald-trump-considering-marco-rubio-as-secretary-of-state/,https://media.breitbart.com/media/2024/11/Marco-Rubio-nominated-640x335.jpg,2024-11-12T17:19:04Z,"President-elect Donald Trump is considering tapping Sen. Marco Rubio (R-FL) as secretary of state, according to the New York Times. There has been no formal announcement from Trump or his transition … [+1470 chars]",Breitbart News,breitbart-news
18,"Jeff Poor, Jeff Poor",Rick Scott: 'I Want the Donald Trump Agenda Implemented',"Monday, on FNC's ""Hannity,"" Sen. Rick Scott (R-FL), a declared candidate for Senate Majority Leader, argued his case for his candidacy for the vote scheduled for Wednesday morning.
The post Rick Scott: ‘I Want the Donald Trump Agenda Implemented’ appeared fir…",https://www.breitbart.com/clips/2024/11/12/rick-scott-i-want-the-donald-trump-agenda-implemented/,https://media.breitbart.com/media/2024/11/Scott11122024-640x335.jpg,2024-11-12T17:01:37Z,"Monday, on FNC’s “Hannity,” Sen. Rick Scott (R-FL), a declared candidate for Senate Majority Leader, argued his case for his candidacy for the vote scheduled for Wednesday morning.
The Florida Repub… [+1576 chars]",Breitbart News,breitbart-news
19,Sarah Jones,Bigotry Is Not the Answer to Donald Trump,Sarah Jones writes that liberals should resist the urge to scapegoat trans people for decades of Democratic Party failure.,http://nymag.com/intelligencer/article/bigotry-is-not-the-answer-to-donald-trump.html,https://pyxis.nymag.com/v1/imgs/336/3b2/9eabeae75646c19b848af5376c33b973b6-trump-trans-lede.1x.rsocial.w1200.jpg,2024-11-12T11:00:42Z,"In the hours and days after Kamala Harris lost the presidential election to Donald Trump, some liberals looked for scapegoats. Representative Tom Suozzi of New York settled on one group right away: t… [+6272 chars]",New York Magazine,new-york-magazine
20,Kevin T. Dugan,Welcome to the Donald Trump Era of Crypto,"Bitcoin is over $87,000. Banks are telling Wall Street to buy every cryptocurrency in sight. The wild days of Sam Bankman-Fried are likely to be tiny compared to the tidal wave of money that’s about to hit the laser-eyed set.",http://nymag.com/intelligencer/article/welcome-to-the-donald-trump-era-of-crypto.html,https://pyxis.nymag.com/v1/imgs/335/a12/3d299f6ba94055f7319674ac5eab8dcbc2-trump-bitcoin.1x.rsocial.w1200.jpg,2024-11-12T10:00:51Z,"On Monday morning, the research firm Bernstein came out with some advice about crypto for its Wall Street clients: Buy everything you can. Ever since the invention of bitcoin 15 years ago, this would… [+7627 chars]",New York Magazine,new-york-magazine
22,"Elizabeth Weibel, Elizabeth Weibel",President-Elect Donald Trump Picks GOP Rep. Mike Waltz to Be National Security Adviser,"President-elect Donald Trump selected Rep. Mike Waltz (R-FL) to serve as his National Security Adviser, according to a report from the Wall Street Journal.
The post President-Elect Donald Trump Picks GOP Rep. Mike Waltz to Be National Security Adviser appeare…",https://www.breitbart.com/politics/2024/11/11/president-elect-donald-trump-picks-gop-rep-mike-waltz-to-be-national-security-adviser/,https://media.breitbart.com/media/2024/11/GettyImages-2162156932-640x335.jpg,2024-11-12T01:07:13Z,"President-elect Donald Trump selected Rep. Mike Waltz (R-FL) to serve as his National Security Adviser, according to a report from the Wall Street Journal.
A source familiar to Breitbart News confir… [+1114 chars]",Breitbart News,breitbart-news
23,"Elizabeth Weibel, Elizabeth Weibel",President-Elect Donald Trump Chooses Former Rep. Lee Zeldin to Lead the EPA,"President-elect Donald Trump chose former New York Rep. Lee Zeldin (R) to lead the Environmental Protective Agency.
The post President-Elect Donald Trump Chooses Former Rep. Lee Zeldin to Lead the EPA appeared first on Breitbart.",https://www.breitbart.com/politics/2024/11/11/president-elect-donald-trump-chooses-former-rep-lee-zeldin-lead-epa/,https://media.breitbart.com/media/2024/11/Donald-Trump-and-Lee-Zeldin-640x335.jpg,2024-11-11T22:20:11Z,"President-elect Donald Trump has chosen former New York Rep. Lee Zeldin (R) to lead the Environmental Protection Agency (EPA).
In a statement, Trump highlighted how Zeldin has a “very strong legal b… [+1983 chars]",Breitbart News,breitbart-news
24,"David Ng, David Ng",The White Stripes Drop Lawsuit Against Donald Trump for Using Song 'Seven Nation Army' During Campaign,"The White Stripes band has reportedly dropped its lawsuit against now-President-elect Donald Trump, after suing him in September over the use of the song ""Seven Nation Army"" in a campaign video.
The post The White Stripes Drop Lawsuit Against Donald Trump for…",https://www.breitbart.com/entertainment/2024/11/11/the-white-stripes-drop-lawsuit-against-donald-trump-for-using-song-seven-nation-army-during-campaign/,https://media.breitbart.com/media/2024/11/TheWhiteStripes-640x335.jpg,2024-11-11T22:03:41Z,"The White Stripes band has reportedly dropped its lawsuit against now-President-elect Donald Trump, after suing him in September over the use of the song “Seven Nation Army” in a campaign video.
Law… [+1640 chars]",Breitbart News,breitbart-news
25,"Matthew Boyle, Matthew Boyle",Mike Johnson Helped Save an Establishment Republican Who Voted to Impeach Donald Trump,"House Speaker Mike Johnson spent time and money for the reelection of Rep. Dan Newhouse (R-WA) despite the fact that Newhouse voted to impeach former President Donald Trump, now again the president-elect of the United States.
The post Mike Johnson Helped Save…",https://www.breitbart.com/politics/2024/11/11/mike-johnson-helped-save-establishment-republican-who-voted-impeach-donald-trump/,https://media.breitbart.com/media/2024/11/Mike-Johnson-640x335.jpg,2024-11-11T21:27:53Z,"House Speaker Mike Johnson spent time, money, and resources campaigning in Washington State for the reelection of Rep. Dan Newhouse (R-WA) despite the fact that Newhouse voted to impeach former Presi… [+6118 chars]",Breitbart News,breitbart-news
26,"Wendell Husebø, Wendell Husebø",Donald Trump Applauded for Picking Elise Stefanik for U.N. Ambassador: 'By Far the Best Choice',"President-elect Donald Trump was roundly praised for nominating House Conference Chair Elise Stefanik (R-NY) for U.N. Ambassador.
The post Donald Trump Applauded for Picking Elise Stefanik for U.N. Ambassador: ‘By Far the Best Choice’ appeared first on Breitb…",https://www.breitbart.com/politics/2024/11/11/donald-trump-applauded-picking-elise-stefanik-for-u-n-ambassador-by-far-best-choice/,https://media.breitbart.com/media/2024/11/GettyImages-1946486047-640x335.jpg,2024-11-11T20:30:45Z,"President-Elect Donald Trump was roundly praised for nominating House Conference Chair Elise Stefanik (R-NY) for U.N. Ambassador.
Trump’s nomination reflects his vow to elevate stalwart America Firs… [+2067 chars]",Breitbart News,breitbart-news
27,"Neil Munro, Neil Munro",Donald Trump Picks Stephen Miller for Deputy Chief of Staff,"Donald Trump has chosen immigration expert Stephen Miller as his deputy chief of staff, a source close to the president-elect confirmed to Breitbart News.
The post Donald Trump Picks Stephen Miller for Deputy Chief of Staff appeared first on Breitbart.",https://www.breitbart.com/immigration/2024/11/11/donald-trump-picks-stephen-miller-deputy-chief-staff/,https://media.breitbart.com/media/2024/11/Stephen-Miller-640x335.jpg,2024-11-11T19:00:32Z,"President Donald Trump has chosen immigration expert Stephen Miller as his deputy chief of staff, a source close to the president-elect confirmed to Breitbart News.
The choice puts Trump’s promise o… [+3154 chars]",Breitbart News,breitbart-news
28,"Nick Gilbertson, Nick Gilbertson",Donald Trump: Democrats' Embrace of Dick and Liz Cheney Was a 'BIG Mistake',"President-elect Donald Trump said that Vice President Kamala Harris and Democrats' decision to embrace the Cheneys was a ""BIG mistake"" that appealed to neither Democrats nor Republicans.
The post Donald Trump: Democrats’ Embrace of Dick and Liz Cheney Was a ‘…",https://www.breitbart.com/2024-election/2024/11/11/donald-trump-democrats-embrace-dick-liz-cheney-was-big-mistake/,https://media.breitbart.com/media/2024/11/Liz-and-Dick-Cheney-stare-at-each-other-getty-640x335.jpg,2024-11-11T17:27:05Z,"President-elect Donald Trump said that Vice President Kamala Harris and Democrats’ decision to embrace the Cheneys was a “BIG mistake” that appealed to neither Democrats nor Republicans.
In a post o… [+1855 chars]",Breitbart News,breitbart-news
29,"Kristina Wong, Kristina Wong",Report: President-Elect Donald Trump Tells Russian President Vladimir Putin Not to Escalate in Ukraine; Russia Denies Call,"President-Elect Donald Trump advised Russian President Vladimir Putin in a phone call on Thursday not to escalate the war in Ukraine and reminded him of Washington's sizable military presence in Europe, according to the Washington Post.
The post Report: Presi…",https://www.breitbart.com/europe/2024/11/11/report-president-elect-donald-trump-tells-russian-president-vladimir-putin-not-to-escalate-in-ukraine-russia-denies-call/,https://media.breitbart.com/media/2024/11/trump-putin-in-composite-640x335.jpg,2024-11-11T12:15:04Z,President-Elect Donald Trump advised Russian President Vladimir Putin in a phone call on Thursday not to escalate the war in Ukraine and reminded him of Washington’s sizable military presence in Euro… [+2438 chars],Breitbart News,breitbart-news
30,Rosa Flores,Immigration policy: Donald Trump has promised a closed border and mass deportations. Those affected are taking action,"Immigrants, their employers and groups who work with them are already taking action ahead of President-elect Donald Trump’s second term, in which he has promised to deport millions of people.",https://www.cnn.com/2024/11/11/us/closed-border-trump-immigration-deportation/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/01-gettyimages-2174124556.jpg?c=16x9&q=w_800,c_fill",2024-11-11T10:25:50Z,"Immigrants, their employers and groups that work with them are already taking action ahead of President-elect Donald Trumps second term, in which he has promised to deport millions of people.
Some f… [+10082 chars]",CNN,cnn
31,"Neil Munro, Neil Munro","Donald Trump Picks Tom Homan to Oversee Border Security, Deportations","Border hawk Thomas Homan is getting a prize border security job in the new administration, incoming President Donald Trump said in a message via his Truth Social media network.
The post Donald Trump Picks Tom Homan to Oversee Border Security, Deportations app…",https://www.breitbart.com/immigration/2024/11/11/trump-picks-tom-homan-to-oversee-border-security-deportations/,https://media.breitbart.com/media/2024/11/Tom-Homan-640x335.jpg,2024-11-11T09:59:26Z,"Border hawk Thomas Homan is getting a prize border security job in the new administration, incoming President Donald Trump said in a message via his Truth Social media network.
Homan is an experienc… [+5170 chars]",Breitbart News,breitbart-news
32,"Amy Furr, Amy Furr",WaPo: Kamala Harris's Coverup of Joe Biden's Decline Is Part of Why Democrats Lost to Donald Trump,"The left-wing Washington Post is laying blame at the feet of Vice President Kamala Harris for the defeat President-elect Donald Trump delivered to Democrats on Tuesday.
The post WaPo: Kamala Harris’s Coverup of Joe Biden’s Decline Is Part of Why Democrats Los…",https://www.breitbart.com/2024-election/2024/11/10/wapo-harriss-coverup-bidens-decline-part-why-democrats-lost-trump/,https://media.breitbart.com/media/2024/11/GettyImages-2154633697-640x335.jpg,2024-11-10T21:11:59Z,"The left-wing Washington Post is laying blame at the feet of Vice President Kamala Harris for the defeat President-elect Donald Trump handed to Democrats on Tuesday.
The newspaper’s editorial board … [+2382 chars]",Breitbart News,breitbart-news
33,"Breitbart News, Breitbart News",‘Saturday Night Live’ to Donald Trump: ‘We’ve Been with You All Along’,"The first “Saturday Night Live” since Donald Trump’s election victory began with the most somber of tones as a group of plainly dressed cast members, primarily women and minorities, described their new reality.
The post ‘Saturday Night Live’ to Donald Trump: …",https://www.breitbart.com/entertainment/2024/11/10/saturday-night-live-to-donald-trump-weve-been-with-you-all-along/,https://media.breitbart.com/media/2024/11/harris-640x335.jpg,2024-11-10T12:57:35Z,"(AP) The first Saturday Night Live since Donald Trumps election victory began with the most somber of tones as a group of plainly dressed cast members, primarily women and minorities, described their… [+4147 chars]",Breitbart News,breitbart-news
34,"Simon Kent, Simon Kent","Date Set for Joe Biden, Donald Trump Meeting at the White House","Departing President Joe Biden and President-elect Donald Trump will meet at the White House on Wednesday morning to discuss the transition of power between their respective administrations.
The post Date Set for Joe Biden, Donald Trump Meeting at the White Ho…",https://www.breitbart.com/politics/2024/11/10/date-set-for-joe-biden-donald-trump-meeting-at-the-white-house/,https://media.breitbart.com/media/2024/11/trump-and-biden-to-meet-640x335.jpg,2024-11-10T11:59:13Z,"Departing President Joe Biden and President-elect Donald Trump will meet at the White House on Wednesday morning to discuss the transition of power between their respective administrations.
UPI repo… [+1382 chars]",Breitbart News,breitbart-news
35,Alli Rosenbloom,‘SNL’ cast directly appeal to President-elect Donald Trump during cold open of post-election episode | CNN,"Several of the cast members of “Saturday Night Live” took to the stage at Studio 8H in New York on Saturday in the first episode after the presidential election, where they jokingly appealed directly to President-elect Donald Trump about how they shouldn’t be…",https://www.cnn.com/2024/11/10/entertainment/snl-donald-trump-cold-open/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/still-21099952-466934-57899999997-still.jpg?c=16x9&q=w_800,c_fill",2024-11-10T05:49:22Z,"Several of the cast members of Saturday Night Live took to the stage at Studio 8H in New York on Saturday in the first episode after the presidential election, where they jokingly appealed directly t… [+1881 chars]",CNN,cnn
36,"Elizabeth Weibel, Elizabeth Weibel",Thousands of Protesters March in NYC Over President-Elect Donald Trump's Win: 'Donald Trump Has Got To Go',"Thousands of protesters marched through New York City and protested President-elect Donald Trump's win in the presidential election.
The post Thousands of Protesters March in NYC Over President-Elect Donald Trump’s Win: ‘Donald Trump Has Got To Go’ appeared f…",https://www.breitbart.com/politics/2024/11/09/thousands-protesters-march-nyc-over-president-elect-donald-trumps-win-donald-trump-has-got-to-go/,https://media.breitbart.com/media/2024/11/NYC-protesters-640x335.jpg,2024-11-09T23:46:00Z,"Thousands of protesters marched through New York City Saturday protesting President-elect Donald Trump’s victory in the presidential election.
In a video posted to X by Turning Point USA reporter Sa… [+1371 chars]",Breitbart News,breitbart-news
37,"Amy Furr, Amy Furr",Poll: 75% of Voters Accept Donald Trump as the Legitimate President,"A majority of registered voters have shared their reaction to President-elect Donald Trump winning the White House a second time.
The post Poll: 75% of Voters Accept Donald Trump as the Legitimate President appeared first on Breitbart.",https://www.breitbart.com/2024-election/2024/11/09/75-percent-voters-accept-donald-trump-legitimate-president/,https://media.breitbart.com/media/2024/11/Trump-Melania-Barron-stage-after-winning-getty-640x335.jpg,2024-11-09T19:31:08Z,"A majority of registered voters have shared their reaction to President-elect Donald Trump winning the White House a second time.
The Economist/YouGov poll conducted on Wednesday and Thursday found … [+2119 chars]",Breitbart News,breitbart-news
38,Andrew Miller,"Donald Trump wins Nevada, pushing his victory margin over Kamala Harris","The Fox News Decision Desk has called the presidential race in the state of Nevada, awarding 6 critical electoral votes in the matchup between VP Harris and former President Trump.",https://www.foxnews.com/politics/donald-trump-wins-nevada-pushing-his-victory-margin-over-kamala-harris,https://static.foxnews.com/foxnews.com/content/uploads/2024/10/trump-harris-pennsylvania-split.jpg,2024-11-09T05:40:20Z,"Former President Trump is projected to flip the swing state of Nevada after falling just short in 2020.
The six electoral votes that Nevada brings will add to Trump's victory in the 2024 race.
Fox … [+2336 chars]",Fox News,fox-news
39,"Jasmine Baehr, Nana Sajaia",Elon Musk joins Donald Trump in 'very good call' with Ukrainian President Zelenskyy,"Elon Musk joined in on President-elect Trump's first official phone call with Ukrainian President Volodymyr Zelenskyy on Wednesday, as confirmed by Fox News.",https://www.foxnews.com/world/elon-musk-joins-donald-trump-very-good-call-ukrainian-president-zelenskyy,https://static.foxnews.com/foxnews.com/content/uploads/2024/11/musk-trump-zelenskyy.jpg,2024-11-08T22:03:50Z,"A senior Ukrainian official confirmed to Fox News that Elon Musk joined a Trump-Zelenskyy call on Wednesday in which President Zelenskyy congratulated the president-elect on his win.
""It was a very … [+1945 chars]",Fox News,fox-news
40,,Man charged in alleged Iranian murder-for-hire plan targeting Donald Trump: U.S. Justice Department,"The U.S. Justice Department on Friday disclosed an Iranian murder-for-hire plot to kill Donald Trump, charging a man who said he had been tasked by a government official before this week's election with planning the assassination of the Republican president-e…",https://www.cbc.ca/news/world/iran-trump-kill-charged-1.7378415,https://i.cbc.ca/1.7378435.1731090014!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/mortgage-giants-trump-plan.jpg,2024-11-08T19:13:17Z,"The U.S. Justice Department on Friday disclosed an Iranian murder-for-hire plot to kill Donald Trump, charging a man who said he had been tasked by a government official before this week's election w… [+2564 chars]",CBC News,cbc-news
